deltant,deltmed,deltpost,ssp
0.002355177677877426,0.00031135450343835184,0.0,0.0
0.0026723025224606213,0.0017091770835785996,0.0058692259793422805,0.03747847534268807
0.0024788770247613145,0.0017237742931196795,0.006341244336839641,0.04396921135362157
0.002235405399659019,0.001795673434309815,0.0068569503481200065,0.0393108440184855
0.002782806984712845,0.004503784662801205,0.007824803358622422,0.04055505647723964
0.004898129274389772,0.009486236165373823,0.0071891736428704184,0.03847328965138173
0.00918054846529121,0.012440053844763961,0.006539579150790632,0.037381510737605816
0.012164014624286566,0.010360970927835271,0.005009971988268718,0.034251844134676794
0.009712129253794133,0.00752081402266346,0.003262064022439336,0.026041734783137413
0.00743735387784192,0.006075032262731062,0.0026553116078870693,0.020676819620196057
0.00603761806293512,0.0028494206150557672,0.002667945280854088,0.021083222451566457
0.003977195160943051,0.002519390774847348,0.0031136916556078445,0.02299577584403273
0.008510750677581868,0.008120155356816417,0.003230020676733998,0.02992370183794455
0.02473254878389942,0.011066772088664852,0.0032734479259525122,0.034838548132611044
0.036004721690826025,0.008729100048242832,0.003472657168177132,0.031147995101517903
0.03187216443210228,0.009527831965352998,0.0037119994839272964,0.029085013397163524
0.027486235983410164,0.014384936268657464,0.0042595715550250175,0.04120546631110987
0.03458328145868461,0.015721949240320547,0.004642965500495057,0.06223887513874657
0.04131417021070354,0.014772645240855791,0.004638347418514427,0.06157048502221041
0.03960139861075426,0.017736500659318123,0.004439153933381499,0.04055137197884546
0.03899236844819276,0.019166102802783056,0.004559630771312499,0.03460207363816987
0.04128282861143643,0.013570647060643707,0.004479360305697857,0.03620358847213217
0.03682396470726557,0.008021092101579986,0.0035553787167547654,0.03149365523043841
0.05179504738148186,0.0105118073408377,0.00363660597582559,0.032813004756903234
0.1484982231659406,0.026126677026728214,0.00717725578489574,0.0909732771740621
0.32080646285128245,0.05443723199909027,0.012871851151494,0.17446919601011743
0.4432819222038476,0.07940522758731779,0.015152738953813607,0.1559144798083531
0.4263518255764375,0.0721249562451341,0.01531460590365252,0.08905533392049722
0.33001418092084667,0.053983446396341304,0.014651554165210978,0.06919305102005734
0.2534072067056604,0.049440698388906294,0.013817572106331246,0.07458127476031794
0.21624425040391052,0.042629090180646964,0.01318488525794078,0.08152335911650073
0.17492642912065465,0.038166770529608235,0.01202655924763875,0.08740806192573594
0.13417409306323322,0.03558728110588725,0.01066815509578786,0.0856156590175275
0.1160585777024683,0.030079159536101883,0.01215721966322381,0.07834686512877068
0.11645254518139737,0.025023218101828414,0.01269492927613687,0.07186074589305447
0.11980048078606048,0.027405323448687256,0.01066782673441978,0.06517363921972236
0.12498873114889561,0.034084637574710204,0.011052293216190582,0.06605768391870147
0.18009932935325304,0.04074279709013258,0.013547189757016301,0.06351011392361655
0.2823054063864323,0.051248666500067264,0.014915996760424034,0.04001217205634864
0.31251380494545883,0.05882183302759734,0.01471184270405503,0.02821688153168348
0.2451700608945292,0.055995041529377815,0.015414332536763574,0.07392267233708152
0.24961862886866892,0.06594378932037885,0.01819299676570556,0.14088506736137255
0.32838749272147577,0.10572691017789394,0.02066517436862174,0.16904309954077684
