deltant,deltmed,deltpost,ssp
0.0,0.007225688652179373,0.0,0.008442321203822822
0.0023041886675386177,0.008493449487202775,0.011713803819894512,0.024005254349377832
0.002903594315121633,0.010416459881039895,0.018694166032311325,0.02905333033981657
0.002360606833363831,0.012462118084916898,0.016201276381973745,0.03111954298542351
0.0023088615014477116,0.01357581506444562,0.012887272580677421,0.03798192788295888
0.0030431880022787033,0.012431954003531302,0.016154157727397964,0.04532081103682695
0.003750919294100057,0.011378925485218907,0.023845080540153506,0.048080746827202564
0.0037673101505265637,0.018196572198223553,0.027835704801202017,0.047178866895905384
0.00456045181372938,0.03814370434920434,0.024754876037094573,0.0430687546123667
0.012004955264433329,0.06475676609019282,0.018451893222225204,0.04359537538690637
0.031259991197725955,0.07767871870668816,0.013011098060194242,0.06018240209919889
0.05586819215675615,0.06812676697617455,0.009829778116145212,0.08279820660138974
0.07035387828865546,0.06098803599020998,0.009301209557851882,0.09266110775379398
0.06964569867350999,0.07172833613154397,0.012883709807638455,0.08957286435390509
0.06913541916776947,0.08533208071317558,0.019656085588490968,0.08452516180268049
0.0816961352189962,0.09145898741388966,0.023331693140764297,0.0788778264539085
0.09822932356504203,0.09274617591592706,0.021397121449412974,0.07039750458051769
0.10375029653593701,0.08849190953325238,0.019513738878568703,0.06907319513030469
0.09519183702247119,0.08120126477151296,0.02126004964162049,0.08528693004213872
0.07728467657848619,0.0773947434781002,0.02396020726907822,0.10926818451229106
0.06547571329305484,0.07326234762794923,0.02663819603456108,0.12277288970183711
0.07061579377354853,0.06957878151616749,0.031856277306780485,0.1166304422041461
0.074657510629204,0.07261899502635195,0.039773465133839656,0.09628733841783961
0.07098891896757495,0.0783027883890644,0.04887786048263571,0.08502968029568171
0.10164192839729635,0.09765958522329672,0.06009627218035757,0.1382440985014994
0.21077501587037867,0.16679650158483372,0.07036898152624467,0.3026691748084134
0.38045437302274343,0.28648628997183123,0.07526501645022401,0.5039309423419711
0.5186828784367036,0.3730151029538887,0.0826908279203597,0.5781076474489527
0.5327423502779681,0.35081713757726846,0.09126221894593564,0.5064077915448697
0.4581122878218314,0.26936637731166024,0.08335805496377123,0.4124347703598031
0.429826867754847,0.22783033911501968,0.059828112445992926,0.39128060887495913
0.49812653392805933,0.2336458804192377,0.04362569387287399,0.44786496057239483
0.5351744174589113,0.23813338509406654,0.046115916528216935,0.5039285433204435
0.4487052630004725,0.22864092715560197,0.06110676169029072,0.4957975841456793
0.32683684781604744,0.21289003882773372,0.07351174913865866,0.4353876233044447
0.2731696462662527,0.186173816127615,0.07026433945986918,0.3799759233161403
0.28451292240307596,0.16512290713368966,0.05944045476724273,0.3813070605275245
0.2914601565372344,0.16353964754175487,0.049611524058968084,0.40153661131830143
0.2644938828692398,0.15776452569280186,0.03875815068320765,0.37461506439349973
0.21967958522695014,0.1318828984165376,0.030129744875836025,0.29696448592702995
0.16992728309259356,0.10807432870829796,0.028394100932826405,0.212347426682034
0.11847830584891131,0.1027363982721497,0.03011322728779751,0.15565147020715422
0.08123561389845384,0.10075816979146608,0.030221018826883387,0.12375082369466243
0.07613755669587,0.0907735272421056,0.028609247765863297,0.1150912638923151
0.09003266465742006,0.07890976245861378,0.025439138309142947,0.1257079836189957
0.09407718685566248,0.06815756290680654,0.020049257906296695,0.1291569958027762
