deltant,deltmed,deltpost,ssp
0.001132188672186499,0.0,0.0,0.0
0.002486460605600948,0.020440632130154165,0.03290197483419366,0.005776290987002041
0.003382500211305014,0.024034479404296052,0.03702455017659575,0.0062630305998291275
0.004133034399695434,0.030458136259325818,0.038767180702374004,0.007370797709905563
0.004849489904053678,0.05797942633969901,0.07675873628859761,0.01089009331557184
0.004960549983998514,0.08111258891354903,0.118825022581579,0.012274113145256366
0.008161594783864178,0.07550050489246422,0.10224488332991742,0.0095011069893426
0.01635742865174748,0.07639030640124055,0.04920918709321554,0.006714222228422799
0.02355450866525054,0.08236436093502134,0.017512263967205004,0.008182608475626723
0.03126151276217747,0.07359367821748676,0.014481959802410172,0.010360069533715472
0.03241100953497282,0.07205650249023583,0.019593876079857953,0.0095559274757073
0.04073288828889277,0.08552529799035428,0.035908494639951126,0.010299844766061963
0.06810237765854481,0.0922275052601437,0.05195526603564402,0.014691545640605964
0.0855121581216605,0.0924585215452924,0.04335994851804761,0.01602336842353157
0.09716325347037866,0.09795130255067004,0.038639635555428424,0.01504907271553969
0.10559949701232219,0.09788222008226738,0.049501376634455536,0.015960750020499955
0.09245285672972278,0.11565520993500596,0.05280780481839227,0.016892139535123397
0.07789339820654738,0.159407672162276,0.049856048610822774,0.01568030287039755
0.07001274353296905,0.16769363689596045,0.052237011901234136,0.015615491164387641
0.05913763463516103,0.12233671247893217,0.06314672381730986,0.01818313891499176
0.059877520703045306,0.09717236014644896,0.06342810007731094,0.01871313933802407
0.06651299544090704,0.10203091721913796,0.05902936775686163,0.017281234502592117
0.07516339089623153,0.11535013238215026,0.05426491888641239,0.01686248929076757
0.07867556607979156,0.12608064005465353,0.04009965432206777,0.01592324110135406
0.08519737979573293,0.20671315485947314,0.09325123288778718,0.01863720691670871
0.14184427380735518,0.3867011895458446,0.2712017767085552,0.031270842078808925
0.2146809658848121,0.48992418679487315,0.3513652353987776,0.04182520088667711
0.2505997144383822,0.4652601689568962,0.29786896542227986,0.04422013929763843
0.25539282474501934,0.42925757368811723,0.2994949761363623,0.04210016641028596
