deltant,deltmed,deltpost,ssp
0.0,0.0,0.0,0.0
0.018168103623067134,0.013984173515919832,0.00987406040055762,0.4640067363486046
0.028384631080827658,0.019962985114821124,0.013531346790208117,0.6468311526835427
0.022274360146825108,0.015896937342891097,0.008668094485182966,0.6071895976888491
0.015803788563831803,0.015150063026225239,0.007163124044085828,0.6179025804100845
0.015027679099050093,0.017870468201351904,0.010584851830640112,0.6330381505377938
0.013516410148781311,0.02208301551475606,0.014568923864810616,0.605149864751889
0.01469077305609018,0.027143985944699283,0.012941776973812321,0.5637936091336253
0.028895270419598173,0.03277737627531029,0.014284098425355513,0.5486639986237131
0.04805495863073683,0.03415418840704162,0.03261690507973913,0.5598104844800338
0.05615292401764162,0.029473446279895253,0.04588461506510059,0.5454110458282185
0.04998908095079194,0.027488156025989266,0.03148129266031246,0.533916559100084
0.04027172463125318,0.034626213570030845,0.01743444600508218,0.5564580689841134
0.045331415506101265,0.048237583834781717,0.021502991882123724,0.5708226068936181
0.06629266737158507,0.05952782560140241,0.027227659117552983,0.5656552218141044
0.09239203251725603,0.06536376020174596,0.029860465021063796,0.573092239968357
0.10580541269331328,0.065664021759259,0.034939254670746545,0.6116840649393056
0.09800967361053768,0.06718585183281212,0.035192974231030884,0.6240663314571272
0.1013058896583949,0.08224716515652568,0.03029283675156332,0.5734444487191388
0.1496880915561419,0.11860906198397875,0.040644447916070435,0.5563383089636559
0.2279239100110401,0.1708175753120822,0.07899271313161024,0.6098501038791124
0.2712906848408968,0.19808806714089544,0.11199090200146772,0.6298421031832916
0.2623416838327062,0.19231385641262846,0.1104411533443293,0.5885145303304815
0.26769921605660857,0.19599048777140088,0.10253381847315525,0.5687497284861018
0.29967875242044856,0.2059703714979918,0.09787640963089644,0.5933688810814357
0.2838116574158385,0.19103480547511753,0.07647562829562922,0.6154624936388424
0.22430454948862394,0.15699954397302457,0.046181214353582856,0.6264707201630946
0.16837217106612012,0.12059050671043892,0.034085663860833726,0.6390008182039144
0.12064458485535096,0.09265544519616455,0.042438035628756095,0.6210017783862224
0.09693221732648674,0.08991205490092248,0.050929688866652584,0.5546528309584925
0.10188478210958021,0.10297907152177956,0.04117834146835476,0.5230303850687187
0.11140168738242469,0.10219009097368796,0.024709966101930908,0.6037759811131915
0.10378737356764757,0.08542241722714937,0.018192285859722906,0.6939507847423123
0.09021298890561127,0.07696305890287833,0.021638052371389663,0.6472601575565999
0.11899583207292674,0.09708758281085118,0.030675663565450834,0.5419387447424135
0.18653034093109783,0.13763804665779067,0.03883025654275284,0.5124871820628025
0.2060722506430262,0.15176499307316946,0.038825751319409615,0.5477281673827684
0.17470575815162392,0.12379423821204716,0.03625213216777078,0.5668617746992544
0.16765465889607037,0.11051158038301472,0.040977051821480585,0.5391365293684425
0.19033500128181108,0.12587425064134677,0.04493877538766122,0.5390097845893783
0.2055478631999573,0.13891645038149547,0.04257748172570732,0.6079696884744006
0.2013022054896709,0.14725017977554206,0.04258717778709367,0.643425148755051
0.20755222420726627,0.1579269240442029,0.044894957529121884,0.6199107692060771
0.2345143669034044,0.16676682929205153,0.047093217446176464,0.6211072555722669
0.2739708641036105,0.19188638675598904,0.05787967422344463,0.6312731040058859
0.33530450981993154,0.23585677671179484,0.07407224019551684,0.6137200326296434
0.41040153271126073,0.27696079828915426,0.08359314485392066,0.5987625644121918
0.4494292534803883,0.31072300741514114,0.08555942123875977,0.6227993692766509
0.4183420769955261,0.3482939247787252,0.08631584946725032,0.6218390670832604
0.37986338147904053,0.3914709700646324,0.08981515802009159,0.5861619243109817
0.4176957917494738,0.4292356757128364,0.09651731616251742,0.6010187549324716
0.5007879411526097,0.44982433031276114,0.10490969946216674,0.6609409415016049
0.5407384740863859,0.4719292476812998,0.11228160523946155,0.6519382778916816
0.5234891765824432,0.48915810869189014,0.11909300415400217,0.537321584155281
0.5387745014512586,0.4710366158366292,0.12703859646517307,0.4877189631926776
0.6042856072094942,0.4486475209264511,0.1419062387236945,0.5632469041375171
0.6177830813135339,0.4824684494243946,0.16434757903928637,0.6390529962999051
0.5766297431381059,0.5243794343464943,0.17832305302708606,0.6578397172218851
0.5505406167662189,0.4512090079776795,0.15553569678544876,0.6182964645532181
0.539472567027186,0.3032428978463172,0.10639834645135308,0.5374602843627547
