deltant,deltmed,deltpost,ssp
0.0007061850376844178,0.0007149412985186437,0.009575177914135844,0.09391060657940127
0.0025250917243376378,0.005321029378222061,0.019444980024912854,0.20889878037469212
0.002365222572336716,0.0055135908765965415,0.023767572958111306,0.2194879827144449
0.0019947237022430236,0.004843837780244695,0.023455663537791,0.18467847925193084
0.0022879635003519284,0.005328115209662418,0.02109402347962431,0.13402370859171617
0.0024889106719923324,0.003673977292890006,0.013531232740188578,0.08909274845720666
0.0020736311818620643,0.0011139623930009337,0.004106367239465356,0.06669449041322377
0.003493427992262407,0.026154846614755308,0.004539337635373552,0.12061173190249594
0.006663930695169988,0.061121740149108185,0.006363183522034101,0.14561161969974332
0.004976799229238557,0.04276270948534864,0.005088984741349352,0.11116866381865159
0.00670038447715821,0.021927937022528838,0.004056023976110663,0.12028825250409576
0.01872994729923124,0.0383367443143167,0.0034620863380873564,0.12686045709174512
0.024444350897024868,0.05906501585432106,0.004582589267853148,0.07482540867643997
0.024118135132097738,0.0638419406818814,0.006511872309703817,0.07546364533468897
0.04002172387192308,0.0576370376718527,0.006910295289680773,0.1555146683599282
0.06489204612030518,0.05960949129805218,0.007378539752326888,0.1560679564553399
0.0751831609753246,0.06916401124236345,0.006916457253239601,0.08834000024477344
0.08581186198963457,0.058672580269361875,0.004601861081265225,0.06785834694952285
0.08211756975110977,0.04126457573706951,0.004815035179528563,0.046012729637314724
0.08600312996105887,0.05809205182097711,0.007462604142771962,0.025284485255801344
0.10433547968981832,0.060313502725888216,0.007835905255767968,0.014430083553212814
0.09739061607976597,0.035481125632842975,0.004333867454669741,0.0
0.11633200291059417,0.07873895369825815,0.007697487159705049,0.10728453627809177
0.1483936971495732,0.15994620658296613,0.026356295564864355,0.33952929838679385
0.1250458137251204,0.15207423409920157,0.034551284719618866,0.3260064426794423
0.09383853214003064,0.10119017617127832,0.020808752920514123,0.18811322512446116
0.05143312134706733,0.08530908521077857,0.015264011904714771,0.22407834353619951
0.014797383884174278,0.07108115270854161,0.015863532466943775,0.24974716499813168
0.016821769185383025,0.0523685908525135,0.012345992160242245,0.1629786408231637
0.03927712048296133,0.042039994108517914,0.012336723404070125,0.10341291326826361
0.04954949213380985,0.03757281074116335,0.012683887428940561,0.11431127608457191
0.05521964895841378,0.023427914432437455,0.010301580372964724,0.13255456030340418
0.07036338053473865,0.0371084543795791,0.007461324588111007,0.15920006710307774
0.07665632923503639,0.06213666577889342,0.00716219569263631,0.20047728814200577
0.08440821448220191,0.08777077290279434,0.008971901644049056,0.2130276484186705
0.10535353214544263,0.19851230385224392,0.01234029368576169,0.25739885988549355
0.11114609649073229,0.29835382562262164,0.017325257024413347,0.3235652944058465
0.11140765379079134,0.24533966123631037,0.0202399374025365,0.2991149121846184
0.12496462538104544,0.17319114636265315,0.017744964181757632,0.29024994544550003
0.1346380234423471,0.18191273152751453,0.0172245112394934,0.3523114768748724
0.204043944102917,0.1931304639793162,0.019172684758467454,0.3619687378674322
0.3294282591391376,0.1947736273792763,0.02262876248464104,0.3453057996826309
0.42328320877515135,0.272416496572085,0.03452708580397717,0.3458445692821819
0.4784248058527161,0.38483398416243725,0.04064575506582973,0.36330120268256877
0.5993069304079176,0.4676102802587264,0.04097171942640308,0.3713196103065457
0.6493906726848389,0.5141435798518876,0.04373591077996823,0.3907770622661863
0.5835734990489972,0.529450034643602,0.043246208290642914,0.42219836753923984
0.607239417847324,0.6159317543236904,0.04712161614429902,0.4258500801995225
0.5908160040888207,0.7186660853457318,0.06153835489565287,0.4647353879891033
0.4842774717118092,0.6576274442673525,0.07565314976271459,0.5628639592612045
0.4761079422600082,0.6358423709197284,0.08073427223080991,0.5150443115900389
0.48229750011230743,0.7051188258882323,0.09053628339473886,0.5617544443899667
0.46157398266005206,0.7068317397123526,0.10337959738714751,0.7449539610136058
0.3953574090441534,0.6156531758995257,0.09200460574710094,0.674904035918629
0.22965066292627678,0.4755040991249236,0.06758710784273018,0.5067519762741414
0.18337951332844427,0.39431651554910513,0.0459646980544231,0.47853936330417834
0.17406109772270237,0.3612545818072592,0.0404103025649484,0.500641451931356
0.1507700845303873,0.36590044861516524,0.048055312567959106,0.48492845355818276
0.1506709689895739,0.3756110688296129,0.05451595050771394,0.517533363300184
0.13362154337822377,0.321720272474467,0.04385652549007739,0.5140519336859656
0.1053676789822739,0.2816003874954026,0.03270029541367843,0.5026582917766909
0.10518741494241814,0.26930975977006977,0.037568387255100616,0.5410218695747134
0.11112569256003953,0.27551637865951945,0.0372910785997631,0.6045773997559585
0.09416826235940844,0.24327159734066167,0.03233273005316365,0.6767819133049113
0.08179105090742485,0.22430100875480696,0.028888546552498864,0.6656546393846209
0.0784272312049717,0.22700988766771535,0.021974106311418447,0.4796676883313818
0.09172761346483116,0.21902951199642803,0.018767159981514445,0.31128297568879815
0.11536136393477975,0.23601673644102758,0.0195898195855875,0.42784282348227076
0.11815057041845577,0.27286191952840105,0.026751941434440037,0.5913174038843714
0.11180597381078278,0.24032527808038956,0.027844284465017792,0.37589983760898826
0.09022538517819007,0.17243533535885677,0.019233966260718167,0.188090839061691
0.06696375633054275,0.1599186727947541,0.014302628348227582,0.29669109203855387
0.0811098362608107,0.1504676568219313,0.011294887228022526,0.40229639274249995
0.1194569016935178,0.16607550278275718,0.011672892712439821,0.4129257606213964
0.11102439775323897,0.13881788087625097,0.01086282811882065,0.38809411436495184
0.06306942690683705,0.08050853822704526,0.0073331963411425805,0.3591584913644653
0.04639169926168416,0.07754598630760683,0.009213782129212898,0.2762355963468098
0.06576438185730124,0.08617403927704759,0.015569015621858154,0.24348296718512924
0.0604041851422883,0.08504747572491728,0.015216037984976415,0.3088352529262772
0.029198508270703603,0.07879134203497229,0.010659658685784518,0.31355367983571086
0.008900691186831011,0.0502102833522066,0.009237768117080082,0.27176354851935236
0.02000634226874808,0.04740176805933233,0.02421059038161369,0.23853392509490004
0.03775745341576418,0.056795975962625485,0.043157676306200196,0.24935788844841744
0.026275778414019443,0.04250216128371044,0.02736908370881278,0.2497672535341119
0.004148475915429491,0.03287046345241648,0.011765032249583285,0.22369019026399048
0.0009496237345877367,0.030159040606406878,0.013651214091412543,0.21851681877476697
0.003365986856871074,0.02065686837422859,0.015198609845816795,0.250386779183854
0.002534717792638012,0.007214893568064273,0.011811925844059708,0.2083210038197321
0.0020685921842314744,0.004500808371897151,0.009303299799648697,0.14579291612833625
0.0031727058057673518,0.0067209285267918585,0.011105398466976758,0.16953088570281652
0.003695348343502636,0.006281284916152333,0.010608822704607352,0.19316450653446907
0.002833684959994116,0.0056141464984512226,0.01222472370989759,0.17448657243356874
0.001972673557031511,0.004929689102617893,0.0163573016812345,0.16192248976266035
0.0020370780970597377,0.0038147917603806184,0.017106958292608415,0.16746004969583514
0.002406437210582524,0.004711329103676964,0.01650668157343398,0.16885507351970666
0.002254695867055815,0.0055314973673657565,0.01349762181888199,0.1710449397699149
0.002043853413911928,0.00544140601271116,0.012814090045561654,0.20460463590355055
0.0021684198503431605,0.004714249091835113,0.015154329149226774,0.17716023956905091
0.002244945452809524,0.004762952343956204,0.016956264472633077,0.1196395791007107
0.0022424732817648736,0.0048619888011997145,0.01705605589674863,0.1118620870949202
