deltant,deltmed,deltpost,ssp
0.0071970664141891155,0.02778498644345385,0.007328742529215041,0.0418948891925695
0.015221387199742907,0.05066500381188382,0.025843738028306973,0.778883579760832
0.013408634391646577,0.040609593845193095,0.02035859639181497,0.7845405133576353
0.012585202838448467,0.046224692696087595,0.0211504991405167,0.692163402954956
0.013362292804138098,0.060303112599095994,0.032693217807663266,0.642960969291312
0.013498244303270892,0.04627446307360618,0.032912152520272575,0.7031870836684281
0.015839785683873852,0.050317034441549176,0.021417622553174753,0.7316900783960597
0.020013605574499816,0.08874561534845965,0.03041994873831723,0.6098367983067619
0.01944842010390638,0.07864972092947925,0.032578883946166245,0.6377093140881904
0.018759801130719796,0.04508183884583761,0.01939398819423213,0.7513959762459296
0.03601601017651282,0.09562010049242223,0.028409905981462473,0.6990363337694505
0.0545829104554329,0.1466068334473094,0.04001296450138945,0.7344086763723316
0.04587072111438959,0.10703353019712111,0.02930861297587751,0.6891992666977939
0.03719704451544565,0.11169222238906357,0.023604572462449257,0.6913232800278825
0.21178811234118466,0.17068593554742498,0.03872819036778364,0.7312281874833527
0.46378047080749163,0.16766752511916533,0.03951573901669416,0.6518549183333248
0.25748347504896396,0.1536656364013845,0.031764797849722914,0.6323627123690032
0.10186861005372932,0.165702801512929,0.05045821346759326,0.7126434658654937
0.15953099958852562,0.20886700494308882,0.08477462695280986,0.7424150594860379
0.2604528839618182,0.1571108922353467,0.07117471245360339,0.688727874800022
0.246682790354441,0.17215141194664818,0.07730284455005079,0.773076715833234
0.11104769355389715,0.22308527781763623,0.10899444370306975,0.7664862236132852
0.0,0.1630759570005557,0.09691385071564264,0.6519035452982346
1.0,0.1077951338494068,0.059609664937049694,0.5954595836231265
1.0,0.14288204274035438,0.08184970076737726,0.6605545454073358
0.22737428207190385,0.20643736222262712,0.1724695788096996,0.710764597768881
0.0,0.2058537917324722,0.15409879020119271,0.7016153393422576
0.1600863528146274,0.1492592553647389,0.06696784003915301,0.7290080008733095
0.1446556705379869,0.16098992032184006,0.06155187850469019,0.7020801805785006
0.1212607915450826,0.1899084708646174,0.07593914118602528,0.685893185826797
0.09952747278470456,0.12223465587418732,0.05484032023825333,0.7201722107387439
0.1319511005113465,0.08785645654034953,0.04505839301412658,0.775803302360044
0.11684893568538045,0.09514103074329971,0.054715114639368616,0.6762310616106318
0.1452523233250097,0.1645270221673918,0.09508161206247376,0.6655040559181257
0.21474455766214431,0.18632487600831743,0.08784817410651215,0.6977930259476814
0.19589364180728647,0.22009317556357647,0.07816372783614452,0.6825071356464306
0.23655506548076916,0.2629949997948518,0.10382449792254132,0.6829735204945964
0.4301102422102165,0.23345964735532412,0.0854246628978278,0.7081090619570308
0.5888212907649283,0.3531984250864605,0.11024835014077639,0.7923757436075696
0.515143433689737,0.3904176413420737,0.15285587282655902,0.7400804616563734
0.4186425012228983,0.2934469728474654,0.10506383191568919,0.6697722114888787
0.3984197752231201,0.3733408601729776,0.10006966310806903,0.7194668906915839
0.41534586283565667,0.4535873661524629,0.1328923995327412,0.7518165688520381
0.3942323168385255,0.37015199508763486,0.10932969178430602,0.741610082392709
0.40773389381156455,0.34524526738947425,0.09879623843266869,0.7587458677752217
0.3873299300234803,0.3123119827304953,0.08285665093961905,0.7083501964737299
